env=rware-multiteam-tiny-4ag-2teams-v0 agents=1 obs_dim=183 action_dim=5 device=cuda
env_mechanics n_agents=1 num_observations=1 action_space=Tuple(Discrete(5)) observation_space=Tuple(Box(-inf, inf, (183,), float32)) request_queue_size=1
C:\Users\95101\anaconda3\envs\RWARE_MARL\Lib\site-packages\gymnasium\utils\passive_env_checker.py:244: UserWarning: [33mWARN: The reward returned by `step()` must be a float, int, np.integer or np.floating, actual type: <class 'list'>[0m
  logger.warn(
iter=0036 steps=36864 sps=236.5 return=-0.082 task=0.000 shape=-0.082 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=0.0001 v_loss=0.0000 ent=0.111 rew_nz=0.135 skip=0.00 turn=0.12 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0037 steps=37888 sps=236.5 return=-0.036 task=0.000 shape=-0.036 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0002 v_loss=0.0000 ent=0.106 rew_nz=0.143 skip=0.00 turn=0.12 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0038 steps=38912 sps=236.4 return=-0.027 task=0.000 shape=-0.027 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0005 v_loss=0.0000 ent=0.100 rew_nz=0.134 skip=0.00 turn=0.12 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0039 steps=39936 sps=236.3 return=-0.063 task=0.000 shape=-0.063 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0001 v_loss=0.0000 ent=0.090 rew_nz=0.130 skip=0.00 turn=0.11 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0040 steps=40960 sps=236.0 return=-0.070 task=0.000 shape=-0.070 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0000 v_loss=0.0000 ent=0.087 rew_nz=0.127 skip=0.00 turn=0.11 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0041 steps=41984 sps=236.1 return=-0.033 task=0.000 shape=-0.033 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0002 v_loss=0.0000 ent=0.083 rew_nz=0.120 skip=0.00 turn=0.11 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0042 steps=43008 sps=236.3 return=-0.038 task=0.000 shape=-0.038 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0001 v_loss=0.0000 ent=0.078 rew_nz=0.121 skip=0.00 turn=0.10 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0043 steps=44032 sps=236.6 return=-0.039 task=0.000 shape=-0.039 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0003 v_loss=0.0001 ent=0.075 rew_nz=0.133 skip=0.00 turn=0.11 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0044 steps=45056 sps=236.8 return=-0.046 task=0.000 shape=-0.046 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0001 v_loss=0.0000 ent=0.071 rew_nz=0.114 skip=0.00 turn=0.10 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0045 steps=46080 sps=237.1 return=-0.071 task=0.000 shape=-0.071 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0002 v_loss=0.0000 ent=0.067 rew_nz=0.116 skip=0.00 turn=0.11 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
