env=rware-multiteam-tiny-4ag-2teams-v0 agents=1 obs_dim=183 action_dim=5 device=cuda
C:\Users\95101\anaconda3\envs\RWARE_Project\lib\site-packages\gymnasium\utils\passive_env_checker.py:244: UserWarning: [33mWARN: The reward returned by `step()` must be a float, int, np.integer or np.floating, actual type: <class 'list'>[0m
  logger.warn(
iter=0375 steps=192000 sps=379.4 return=-1.476 len=500.0 events=0.00 pi_loss=-0.0008 v_loss=0.0013 ent=0.644 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0380 steps=194560 sps=379.5 return=-1.742 len=500.0 events=0.00 pi_loss=-0.0093 v_loss=0.0009 ent=0.748 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0385 steps=197120 sps=379.6 return=-1.587 len=500.0 events=0.00 pi_loss=-0.0096 v_loss=0.0007 ent=0.631 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0390 steps=199680 sps=379.7 return=-1.607 len=500.0 events=0.00 pi_loss=-0.0063 v_loss=0.0012 ent=0.683 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0395 steps=202240 sps=380.0 return=-1.577 len=500.0 events=0.00 pi_loss=-0.0073 v_loss=0.0008 ent=0.598 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0400 steps=204800 sps=380.4 return=-1.422 len=500.0 events=0.00 pi_loss=-0.0025 v_loss=0.0008 ent=0.651 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
eval iter=0400 return=-0.251 length=500.0
iter=0405 steps=207360 sps=379.5 return=-1.796 len=500.0 events=0.00 pi_loss=-0.0074 v_loss=0.0010 ent=0.717 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0410 steps=209920 sps=379.8 return=-1.868 len=500.0 events=0.00 pi_loss=-0.0090 v_loss=0.0008 ent=0.754 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0415 steps=212480 sps=380.1 return=-2.333 len=500.0 events=0.00 pi_loss=-0.0062 v_loss=0.0011 ent=0.708 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
