env=rware-multiteam-tiny-4ag-2teams-v0 agents=1 obs_dim=183 action_dim=5 device=cuda
env_mechanics n_agents=1 num_observations=1 action_space=Tuple(Discrete(5)) observation_space=Tuple(Box(-inf, inf, (183,), float32)) request_queue_size=1
C:\Users\95101\anaconda3\envs\RWARE_MARL\Lib\site-packages\gymnasium\utils\passive_env_checker.py:244: UserWarning: [33mWARN: The reward returned by `step()` must be a float, int, np.integer or np.floating, actual type: <class 'list'>[0m
  logger.warn(
iter=0040 steps=40960 sps=292.5 return=0.030 task=0.000 shape=0.030 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0020 v_loss=0.0001 ent=1.294 rew_nz=0.018 rew_pos=0.017 skip=0.00 maxp=0.38 turn=0.58 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0041 steps=41984 sps=293.0 return=0.002 task=0.000 shape=0.002 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=1.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0043 v_loss=0.0001 ent=1.261 rew_nz=0.009 rew_pos=0.009 skip=0.00 maxp=0.37 turn=0.56 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0042 steps=43008 sps=293.3 return=0.033 task=0.000 shape=0.033 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.67 delivery_sr=0.00 full_cycle=0.00 pi_loss=0.0001 v_loss=0.0001 ent=1.229 rew_nz=0.014 rew_pos=0.014 skip=0.00 maxp=0.41 turn=0.60 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0043 steps=44032 sps=293.5 return=0.035 task=0.000 shape=0.035 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0004 v_loss=0.0001 ent=1.224 rew_nz=0.016 rew_pos=0.016 skip=0.00 maxp=0.43 turn=0.57 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0044 steps=45056 sps=293.8 return=0.027 task=0.000 shape=0.027 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0003 v_loss=0.0001 ent=1.237 rew_nz=0.020 rew_pos=0.019 skip=0.00 maxp=0.41 turn=0.56 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0045 steps=46080 sps=294.1 return=0.015 task=0.000 shape=0.015 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0009 v_loss=0.0001 ent=1.216 rew_nz=0.017 rew_pos=0.016 skip=0.00 maxp=0.41 turn=0.56 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0046 steps=47104 sps=294.4 return=0.020 task=0.000 shape=0.020 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=0.0000 v_loss=0.0001 ent=1.199 rew_nz=0.013 rew_pos=0.013 skip=0.00 maxp=0.43 turn=0.55 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0047 steps=48128 sps=294.8 return=0.025 task=0.000 shape=0.025 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0018 v_loss=0.0001 ent=1.217 rew_nz=0.009 rew_pos=0.009 skip=0.00 maxp=0.43 turn=0.55 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0048 steps=49152 sps=295.0 return=0.007 task=0.000 shape=0.007 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=0.0003 v_loss=0.0001 ent=1.197 rew_nz=0.020 rew_pos=0.019 skip=0.00 maxp=0.44 turn=0.59 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0049 steps=50176 sps=295.2 return=0.035 task=0.000 shape=0.035 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0003 v_loss=0.0001 ent=1.207 rew_nz=0.012 rew_pos=0.012 skip=0.00 maxp=0.43 turn=0.54 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
